"compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","entrez_gene_symbol"
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","328779","QFJUYMMIBFBOJY-UHFFFAOYSA-N","2,6,6,10,11-pentamethyl-14-(2,6,6-trimethyloxan-2-yl)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecane-5,8,16-triol;panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,"Lipids and lipid-like molecules","Prenol lipids","Triterpenoids",NA,NA,"HMDB0038244","C30H52O4","panaxatriol",NA
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","73599","QFJUYMMIBFBOJY-UXZRXANASA-N","panaxatriol;Panaxatriol;Panaxtriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides",NA,NA,NA,"C30H52O4","panaxatriol","NR3C1;GUCY1A2;GUCY1A3;GUCY1B3;NOS1;PTPN1"
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","12313936","QFJUYMMIBFBOJY-AQIAMZLMSA-N","panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides",NA,NA,NA,"C30H52O4","panaxatriol","GUCY1A2;GUCY1A3;GUCY1B3;NOS1"
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","49789033",NA,"NA;panaxatriol;Panaxatriol","Panaxatriol",NA,NA,NA,NA,NA,NA,NA,NA,"C30H52O4","panaxatriol",NA
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","146158600","QFJUYMMIBFBOJY-LXHGOYHLSA-N","panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,NA,NA,NA,NA,NA,NA,"C30H52O4","Panaxatriol",NA
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","3322","UGJAEDFOKNAMQD-UHFFFAOYSA-N","Falcarinol;Heptadeca-1,9-dien-4,6-diyn-3-ol;panaxynol;Panaxynol","Falcarinol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C08450;C17447",NA,"HMDB0244256","C17H24O","Panaxynol",NA
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","5469789","UGJAEDFOKNAMQD-MQNTZWLQSA-N","(3S,9Z)-1,9-Heptadecadiene-4,6-diyn-3-ol;Falcarinol;NSC692928;panaxynol;Panaxynol","Panaxynol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C08450;C17447",NA,NA,"C17H24O","panaxynol","CNR1;HSP90AA1;HSP90AB1"
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","5281149","UGJAEDFOKNAMQD-QXPKXGMISA-N","(-)-Falcarinol;(3R,9Z)-heptadeca-1,9-dien-4,6-diyn-3-ol;Falcarinol;panaxynol;Panaxynol","(-)-Falcarinol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C08450;C17447",NA,NA,"C17H24O","panaxynol","CNR1;MAP1B;CHRM1;CACNB2"
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","5283273","UGJAEDFOKNAMQD-KHPPLWFESA-N","panaxynol;Panaxynol;rac-Falcarinol","Panaxynol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C17447",NA,NA,"C17H24O","Panaxynol","ABCG2"
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","3322","UGJAEDFOKNAMQD-UHFFFAOYSA-N","Falcarinol;Heptadeca-1,9-dien-4,6-diyn-3-ol;panaxynol;Panaxynol","Falcarinol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C08450;C17447",NA,"HMDB0244256","C17H24O","panaxynol",NA
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","5281149","UGJAEDFOKNAMQD-QXPKXGMISA-N","(-)-Falcarinol;(3R,9Z)-heptadeca-1,9-dien-4,6-diyn-3-ol;Falcarinol;panaxynol;Panaxynol","(-)-Falcarinol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C08450;C17447",NA,NA,"C17H24O","Panaxynol","CNR1;MAP1B;CHRM1;CACNB2"
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","5469789","UGJAEDFOKNAMQD-MQNTZWLQSA-N","(3S,9Z)-1,9-Heptadecadiene-4,6-diyn-3-ol;Falcarinol;NSC692928;panaxynol;Panaxynol","Panaxynol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C08450;C17447",NA,NA,"C17H24O","Panaxynol","CNR1;HSP90AA1;HSP90AB1"
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","5353620","UGJAEDFOKNAMQD-ZHACJKMWSA-N","(-)-Falcarinol;(9E)-heptadeca-1,9-dien-4,6-diyn-3-ol;cis-(-)-Heptadeca-1,9-dien-4,6-diyn-3-ol;Falcarinol;panaxynol;Panaxynol","(-)-Falcarinol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C08450;C17447","C17447","HMDB0039588","C17H24O","panaxynol",NA
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","5283273","UGJAEDFOKNAMQD-KHPPLWFESA-N","panaxynol;Panaxynol;rac-Falcarinol","Panaxynol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C17447",NA,NA,"C17H24O","panaxynol","ABCG2"
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","5353620","UGJAEDFOKNAMQD-ZHACJKMWSA-N","(-)-Falcarinol;(9E)-heptadeca-1,9-dien-4,6-diyn-3-ol;cis-(-)-Heptadeca-1,9-dien-4,6-diyn-3-ol;Falcarinol;panaxynol;Panaxynol","(-)-Falcarinol","CCCCCCCC=CCC#CC#CC(C=C)O",5.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C08450;C17447","C17447","HMDB0039588","C17H24O","Panaxynol",NA
"panaxynol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001949","TCMol22395","panaxynol","42.4384975329","244.410","0.097799","3321","QWCNQXNAFCBLLV-UHFFFAOYSA-N","Falcarindiol;Heptadeca-1,9-dien-4,6-diyne-3,8-diol","Falcarindiol","CCCCCCCC=CC(C#CC#CC(C=C)O)O",4.4,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C08449",NA,"HMDB0244257","C17H24O2","Panaxynol",NA
"panaxytriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005378","TCMol22534","Panaxytriol","33.75825582","278.430","0.12899","93484",NA,"heptadec-1-en-4,6-diyne-3,9,10-triol;NA;panaxytriol;Panaxytriol","Panaxytriol",NA,NA,NA,NA,NA,"C16792","C16792","HMDB0031928","C17H26O3","panaxytriol",NA
"panaxytriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005378","TCMol22534","Panaxytriol","33.75825582","278.430","0.12899","93484",NA,"heptadec-1-en-4,6-diyne-3,9,10-triol;NA;panaxytriol;Panaxytriol","Panaxytriol",NA,NA,NA,NA,NA,"C16792","C16792","HMDB0031928","C17H26O3","Panaxytriol",NA
"pancratistatin","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005379","TCMol22535","Pancratistatin","13.1343927924","325.300","0.45995","441597",NA,"NA;Pancratistatin","Pancratistatin",NA,NA,NA,NA,NA,"C08535",NA,NA,"C14H15NO8","Pancratistatin",NA
"pandamine","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005380","TCMol22536","Pandamine","16.1473031942","552.790","0.79075","442576",NA,"NA;Pandamine","Pandamine",NA,NA,NA,NA,NA,"C10012",NA,NA,"C31H44N4O5","Pandamine","KCNJ18;SCN11A;ADRA1D;ADRA1B;ADRA1A;ADRB1;DRD5;GABBR1;KCNJ2;KCNJ4;KCNJ12;KCNJ14;ADAM11;NMB;SCN3B;SLC12A5;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;UGCG;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;CALCA;CACNA1G;SLIT2"
"pangamic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005389","TCMol22545","PANGAMIC ACID","10.077202831","436.620","0.31928","45934203","ZQTHOIGMSJMBLM-BUJSFMDZSA-N","pangamic acid;Pangamic acid;Vitamin B15","pangamic acid","CN(C)CC(=O)OCC(C(C(C(C(=O)O)O)O)O)O",-5,"Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",NA,NA,NA,"C10H19NO8","Pangamic acid",NA
"pangamic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005389","TCMol22545","PANGAMIC ACID","10.077202831","436.620","0.31928","45934203","ZQTHOIGMSJMBLM-BUJSFMDZSA-N","pangamic acid;Pangamic acid;Vitamin B15","pangamic acid","CN(C)CC(=O)OCC(C(C(C(C(=O)O)O)O)O)O",-5,"Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",NA,NA,NA,"C10H19NO8","pangamic acid",NA
"pentadecylic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001396","TCMol22388","PENTADECYLIC ACID","20.1845931503","242.450","0.081479","13849","WQEPLUUGTLDZJY-UHFFFAOYSA-N","pentadecanoic acid;Pentadecanoic acid;Pentadecylic acid;PENTADECYLIC ACID","Pentadecanoic acid","CCCCCCCCCCCCCCC(=O)O",5.8,NA,NA,NA,"C16537","C16537","HMDB0000826","C15H30O2","PENTADECYLIC ACID","A1BG;HDAC6;HDAC5;PDCD6;C4B_2;PARP2;TRIM28;RNF41;GPHN;CDKN1A;SIVA1;CES1;SCN11A;PGLYRP2;GRIN3A;GRIN3B;DCD;CLU;SERPINA3;ADH1C;ADH5;COX4I1;COX5B;COX6A2;COX6B1;COX6C;COX7A1;COX7B;COX7C;COX8A;CP;CPN1;CPN2;CR1;PARP1;ADRA2A;GPBAR1;CYP1A1;CYP2C8;ACE;AKR1C2;ABAT;AGT;DSP;AGTR2;EEF1A1;EEF1A2;AHSG;DAND5;A2M;ENO1;ESR1;ESRRG;F2;F2R;F12;F13B;FABP6;FECH;FEN1;FGA;ALDOA;SIRT2;FN1;FNTA;LY96;FXN;FTH1;FTL;NEIL2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GAPDH;PLA2G2D;GAPDHS;B4GALT1;TRAPPC3;HPGDS;GLRA1;GM2A;KRT6C;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;CD274;PDIA3;GSN;GSTA1;GSTA2;GSTM1;GSTM2;GSTM3;GSTM4;GSTM5;GSTP1;GSTT1;GSTT2;HBA1;HBA2;HBB;HBD;SERPIND1;HDAC1;HDAC2;CFH;HGF;HNF4A;HNF4G;HP;APCS;HPR;APLP1;APLP2;APOA1;APOA2;APOA4;S100A7A;CFI;APOC3;APOE;IGFALS;APP;JCHAIN;IL3;ACADSB;INS;ITGAV;ITIH1;ITIH2;ITIH3;ITIH4;JUP;KLK1;KLKB1;KNG1;ARG1;KRT1;KRT2;KRT5;KRT6A;KRT6B;KRT9;KRT10;KRT14;KRT16;LIPT2;HRNR;LALBA;LCN2;LTF;ADAM11;MDM2;MGMT;MMP9;MPG;ASPA;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1X;MT2A;MT3;COX1;COX2;COX3;MYH9;ACLY;ATP1A1;NMB;NME1;GPR143;ODC1;OGDH;ORM1;ORM2;P4HA1;P4HB;PAEP;PRDX1;PAM;FOXP3;PCNA;GLTP;BPIFA1;AHSP;HDAC7;SERPINA1;SERPINA4;PLA2G1B;PLA2G2A;PMP2;ATP7B;POLB;PON1;PON3;EGLN1;PPARA;PPARD;PPARG;PPT1;PRKAR2B;SCN3B;HDAC8;GABRQ;APOBR;PSEN1;SUCNR1;LYRM4;PSPH;SLC12A5;PTX3;RAC1;RHO;BDKRB1;BDKRB2;S100A2;S100A7;S100A8;S100A9;CFB;SALL1;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;SEMG1;SEPP1;SHBG;GSTT2B;SOD1;SRD5A1;SRD5A2;AKR1D1;STK4;SULT2A1;TAPBP;TF;TFR2;TFRC;THBD;TKT;TLR2;TLR4;SERPING1;C1QB;C1QC;C1R;TP53;C1S;TP73;TPI1;C2;C3;C4A;C4B;C4BPA;C4BPB;C5;TTR;TUFM;TYR;TYRP1;C8A;C8B;C8G;UTRN;VLDLR;VTN;XRCC1;YY1;ZBTB16;LRP8;LAPTM5;ALDH5A1;BRCC3;EFTUD1;NEIL1;HDAC11;HDAC10;SLC7A3;APOL1;FCN3;AKR1C3;SERPINA6;HDAC3;NR1I2;NFS1;CER1;SLIT2;COX5A;OPN4;HDAC9;HDAC4;NR1H4;CCS;PTGS1;PTGS2"
"pentadecylic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001396","TCMol22388","PENTADECYLIC ACID","20.1845931503","242.450","0.081479","13849","WQEPLUUGTLDZJY-UHFFFAOYSA-N","pentadecanoic acid;Pentadecanoic acid;Pentadecylic acid;PENTADECYLIC ACID","Pentadecanoic acid","CCCCCCCCCCCCCCC(=O)O",5.8,NA,NA,NA,"C16537","C16537","HMDB0000826","C15H30O2","Pentadecylic acid","A1BG;HDAC6;HDAC5;PDCD6;C4B_2;PARP2;TRIM28;RNF41;GPHN;CDKN1A;SIVA1;CES1;SCN11A;PGLYRP2;GRIN3A;GRIN3B;DCD;CLU;SERPINA3;ADH1C;ADH5;COX4I1;COX5B;COX6A2;COX6B1;COX6C;COX7A1;COX7B;COX7C;COX8A;CP;CPN1;CPN2;CR1;PARP1;ADRA2A;GPBAR1;CYP1A1;CYP2C8;ACE;AKR1C2;ABAT;AGT;DSP;AGTR2;EEF1A1;EEF1A2;AHSG;DAND5;A2M;ENO1;ESR1;ESRRG;F2;F2R;F12;F13B;FABP6;FECH;FEN1;FGA;ALDOA;SIRT2;FN1;FNTA;LY96;FXN;FTH1;FTL;NEIL2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GAPDH;PLA2G2D;GAPDHS;B4GALT1;TRAPPC3;HPGDS;GLRA1;GM2A;KRT6C;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;CD274;PDIA3;GSN;GSTA1;GSTA2;GSTM1;GSTM2;GSTM3;GSTM4;GSTM5;GSTP1;GSTT1;GSTT2;HBA1;HBA2;HBB;HBD;SERPIND1;HDAC1;HDAC2;CFH;HGF;HNF4A;HNF4G;HP;APCS;HPR;APLP1;APLP2;APOA1;APOA2;APOA4;S100A7A;CFI;APOC3;APOE;IGFALS;APP;JCHAIN;IL3;ACADSB;INS;ITGAV;ITIH1;ITIH2;ITIH3;ITIH4;JUP;KLK1;KLKB1;KNG1;ARG1;KRT1;KRT2;KRT5;KRT6A;KRT6B;KRT9;KRT10;KRT14;KRT16;LIPT2;HRNR;LALBA;LCN2;LTF;ADAM11;MDM2;MGMT;MMP9;MPG;ASPA;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1X;MT2A;MT3;COX1;COX2;COX3;MYH9;ACLY;ATP1A1;NMB;NME1;GPR143;ODC1;OGDH;ORM1;ORM2;P4HA1;P4HB;PAEP;PRDX1;PAM;FOXP3;PCNA;GLTP;BPIFA1;AHSP;HDAC7;SERPINA1;SERPINA4;PLA2G1B;PLA2G2A;PMP2;ATP7B;POLB;PON1;PON3;EGLN1;PPARA;PPARD;PPARG;PPT1;PRKAR2B;SCN3B;HDAC8;GABRQ;APOBR;PSEN1;SUCNR1;LYRM4;PSPH;SLC12A5;PTX3;RAC1;RHO;BDKRB1;BDKRB2;S100A2;S100A7;S100A8;S100A9;CFB;SALL1;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;SEMG1;SEPP1;SHBG;GSTT2B;SOD1;SRD5A1;SRD5A2;AKR1D1;STK4;SULT2A1;TAPBP;TF;TFR2;TFRC;THBD;TKT;TLR2;TLR4;SERPING1;C1QB;C1QC;C1R;TP53;C1S;TP73;TPI1;C2;C3;C4A;C4B;C4BPA;C4BPB;C5;TTR;TUFM;TYR;TYRP1;C8A;C8B;C8G;UTRN;VLDLR;VTN;XRCC1;YY1;ZBTB16;LRP8;LAPTM5;ALDH5A1;BRCC3;EFTUD1;NEIL1;HDAC11;HDAC10;SLC7A3;APOL1;FCN3;AKR1C3;SERPINA6;HDAC3;NR1I2;NFS1;CER1;SLIT2;COX5A;OPN4;HDAC9;HDAC4;NR1H4;CCS;PTGS1;PTGS2"
"pisol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001218","TCMol22385","Pisol","18.4965188754","186.380","0.032811","8193","LQZZUXJYWNFBMV-UHFFFAOYSA-N","1-Dodecanol;dodecan-1-ol;dodecanol;Lauryl Alcohol","dodecan-1-ol","CCCCCCCCCCCCO",5.1,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","C02277","C02277","HMDB0011626","C12H26O","Pisol","CACNG2;CHRNA2;CHRNA3;CHRNA4;CHRNA5;CHRNA7;CHRNB2;CHRNB3;CHRNB4;GRIN3A;ADH7;TRPV3;HTR3C;HTR3D;SLC29A1;GABBR1;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG3;GABRP;GLRA1;GLRA2;HTR3E;GRIA1;GRIA2;GRIA3;GRIA4;SLC43A3;SLC29A2;HTR3A;ITGA4;KCNJ3;KCNJ5;KCNJ6;KCNJ9;L1CAM;LYZ;ACHE;OPRK1;CHRNA9;PRKCE;GABRQ;PRKG2;CHRNA10;BCHE;VCAM1;CACNA1A;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;CACNG1;TRPM8;GLRA3;COLQ;EEA1;CACNA1G;CHRNA6;CHRFAM7A;TRPA1;HTR3B"
"psuedohypericin","Panax Ginseng C. A. Mey.","人参","Renshen","MOL003346","TCMol22410","Psuedohypericin","16.9433780045","520.460","0.073558","4978","NODGUBIGZKATOM-UHFFFAOYSA-N","Pseudohypericin","Pseudohypericin","CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)CO)O)O)O",4.5,NA,NA,NA,"C10392",NA,"HMDB0256892","C30H16O9","Psuedohypericin",NA
"ramalic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005382","TCMol22538","Ramalic acid","5.9970821778","346.360","0.29665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sanchinoside c1","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005341","TCMol22497","Sanchinoside C1","10.0424574431","801.140","0.27807","441923","YURJSTAIMNSZAE-HHNZYBFYSA-N","Ginsenoside Rg1;Ginsenoside-Rg1","Ginsenoside A2","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)OC6C(C(C(C(O6)CO)O)O)O)C",2.7,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","C08946",NA,NA,"C42H72O14","Sanchinoside C1","TP53;SMAD2;IL1B;BDNF;MAPT;CASP3;THBS1;CDH1;TXN;AHR;AQP4;NR3C1;IL2;MMP9;TRPV1;IL4;HIF1A;FN1;TGFB1;PRKCB;COL1A1;ACHE;CYP1A1"
"stearyl acetate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005375","TCMol22531","Stearyl acetate","16.266345779","312.600","0.19391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stigmasterol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000449","TCMol22409","Stigmasterol","43.8298515785","412.770","0.75665","5280794","HCXVJBMSMIARIN-PHZDYDNGSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,3E,5S)-5-ethyl-6-methylhept-3-en-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,3E,5S)-5-ethyl-6-methylhept-3-en-2-yl]-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-ol;(3beta,22E)-stigmasta-5,22-dien-3-ol;Stigmasterin;Stigmasterol","Serposterol","CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",8.6,NA,NA,NA,"C05442","C05442","HMDB0000937","C29H48O","Stigmasterol","BACE1;APP;ABCC2;ABCG5;ABCG8;ABCB11;NR1H4;NR1H3;NR1H2;TLR4;AKT1;SIGMAR1;CACNG3;CACNG2;GRIN3A;GRIN3B;CYP27B1;ESR1;ESR2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;CLEC4E;CACNG5;CACNG4;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;AR;PPARA;CACNA2D3;GABRQ;CACNG8;CACNG7;CACNG6;RORA;RXRA;SULT2B1;THRB;VDR;CACNA1A;CACNA1B;CACNA1C;CACNA1D;CACNA1E;CACNA1F;CACNA1S;CACNA2D1;CACNB1;CACNB2;CACNB3;CACNB4;CACNG1;NR1I2;CACNA1I;CACNA1H;CACNA1G;CACNA2D2;CACNA2D4;NR1I3;POLB"
"stigmasterol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000449","TCMol22409","Stigmasterol","43.8298515785","412.770","0.75665","5280794","HCXVJBMSMIARIN-PHZDYDNGSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,3E,5S)-5-ethyl-6-methylhept-3-en-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,3E,5S)-5-ethyl-6-methylhept-3-en-2-yl]-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-ol;(3beta,22E)-stigmasta-5,22-dien-3-ol;Stigmasterin;Stigmasterol","Serposterol","CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",8.6,NA,NA,NA,"C05442","C05442","HMDB0000937","C29H48O","STIGMASTEROL","BACE1;APP;ABCC2;ABCG5;ABCG8;ABCB11;NR1H4;NR1H3;NR1H2;TLR4;AKT1;SIGMAR1;CACNG3;CACNG2;GRIN3A;GRIN3B;CYP27B1;ESR1;ESR2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;CLEC4E;CACNG5;CACNG4;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;AR;PPARA;CACNA2D3;GABRQ;CACNG8;CACNG7;CACNG6;RORA;RXRA;SULT2B1;THRB;VDR;CACNA1A;CACNA1B;CACNA1C;CACNA1D;CACNA1E;CACNA1F;CACNA1S;CACNA2D1;CACNB1;CACNB2;CACNB3;CACNB4;CACNG1;NR1I2;CACNA1I;CACNA1H;CACNA1G;CACNA2D2;CACNA2D4;NR1I3;POLB"
"suchilactone","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005384","TCMol22540","suchilactone","57.5188242508","368.410","0.55573","163193012","GVNUFBXIXQNOCF-FUXXUDPSSA-N","suchilactone;Suchilactone","Suchilactone","COC1=C(C=C(C=C1)CC2COC(=O)C2=CC3=CC4=C(C=C3)OCO4)OC",3.7,NA,NA,NA,NA,NA,NA,"C21H20O6","Suchilactone",NA
"suchilactone","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005384","TCMol22540","suchilactone","57.5188242508","368.410","0.55573","78385498","GVNUFBXIXQNOCF-UHFFFAOYSA-N","suchilactone;Suchilactone","Suchilactone","COC1=C(C=C(C=C1)CC2COC(=O)C2=CC3=CC4=C(C=C3)OCO4)OC",3.7,NA,NA,NA,NA,NA,NA,"C21H20O6","Suchilactone",NA
"suchilactone","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005384","TCMol22540","suchilactone","57.5188242508","368.410","0.55573","78385498","GVNUFBXIXQNOCF-UHFFFAOYSA-N","suchilactone;Suchilactone","Suchilactone","COC1=C(C=C(C=C1)CC2COC(=O)C2=CC3=CC4=C(C=C3)OCO4)OC",3.7,NA,NA,NA,NA,NA,NA,"C21H20O6","suchilactone",NA
"suchilactone","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005384","TCMol22540","suchilactone","57.5188242508","368.410","0.55573","132350840","GVNUFBXIXQNOCF-MDNIKOHYSA-N","suchilactone;Suchilactone","Suchilactone","COC1=C(C=C(C=C1)CC2COC(=O)C2=CC3=CC4=C(C=C3)OCO4)OC",3.7,"Lignans, neolignans and related compounds","Furanoid lignans","Tetrahydrofuran lignans",NA,NA,NA,"C21H20O6","Suchilactone",NA
