"vina_results","Model","Path","ligand","receptor"
-3.334,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HTI.pdb_ligand_vina_out_score.csv","X6918328","6HTI"
-3.329,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HTI.pdb_ligand_vina_out_score.csv","X6918328","6HTI"
-3.208,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HTI.pdb_ligand_vina_out_score.csv","X6918328","6HTI"
-3.199,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HTI.pdb_ligand_vina_out_score.csv","X6918328","6HTI"
-3.196,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HTI.pdb_ligand_vina_out_score.csv","X6918328","6HTI"
-3.063,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HTI.pdb_ligand_vina_out_score.csv","X6918328","6HTI"
-2.971,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HTI.pdb_ligand_vina_out_score.csv","X6918328","6HTI"
-2.837,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HTI.pdb_ligand_vina_out_score.csv","X6918328","6HTI"
-2.814,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HTI.pdb_ligand_vina_out_score.csv","X6918328","6HTI"
-3.992,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HTT.pdb_ligand_vina_out_score.csv","X6918328","6HTT"
-3.57,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HTT.pdb_ligand_vina_out_score.csv","X6918328","6HTT"
-3.467,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HTT.pdb_ligand_vina_out_score.csv","X6918328","6HTT"
-3.405,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HTT.pdb_ligand_vina_out_score.csv","X6918328","6HTT"
-3.396,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HTT.pdb_ligand_vina_out_score.csv","X6918328","6HTT"
-3.381,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HTT.pdb_ligand_vina_out_score.csv","X6918328","6HTT"
-3.379,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HTT.pdb_ligand_vina_out_score.csv","X6918328","6HTT"
-3.293,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HTT.pdb_ligand_vina_out_score.csv","X6918328","6HTT"
-3.19,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HTT.pdb_ligand_vina_out_score.csv","X6918328","6HTT"
-4.221,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HTZ.pdb_ligand_vina_out_score.csv","X6918328","6HTZ"
-4.185,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HTZ.pdb_ligand_vina_out_score.csv","X6918328","6HTZ"
-4.041,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HTZ.pdb_ligand_vina_out_score.csv","X6918328","6HTZ"
-4.036,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HTZ.pdb_ligand_vina_out_score.csv","X6918328","6HTZ"
-3.831,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HTZ.pdb_ligand_vina_out_score.csv","X6918328","6HTZ"
-3.771,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HTZ.pdb_ligand_vina_out_score.csv","X6918328","6HTZ"
-3.715,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HTZ.pdb_ligand_vina_out_score.csv","X6918328","6HTZ"
-3.614,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HTZ.pdb_ligand_vina_out_score.csv","X6918328","6HTZ"
-3.597,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HTZ.pdb_ligand_vina_out_score.csv","X6918328","6HTZ"
-4.562,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HU0.pdb_ligand_vina_out_score.csv","X6918328","6HU0"
-4.477,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HU0.pdb_ligand_vina_out_score.csv","X6918328","6HU0"
-4.399,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HU0.pdb_ligand_vina_out_score.csv","X6918328","6HU0"
-4.155,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HU0.pdb_ligand_vina_out_score.csv","X6918328","6HU0"
-4.14,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HU0.pdb_ligand_vina_out_score.csv","X6918328","6HU0"
-4.078,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HU0.pdb_ligand_vina_out_score.csv","X6918328","6HU0"
-4.018,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HU0.pdb_ligand_vina_out_score.csv","X6918328","6HU0"
-3.983,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HU0.pdb_ligand_vina_out_score.csv","X6918328","6HU0"
-3.793,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HU0.pdb_ligand_vina_out_score.csv","X6918328","6HU0"
-4.547,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HU1.pdb_ligand_vina_out_score.csv","X6918328","6HU1"
-4.356,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HU1.pdb_ligand_vina_out_score.csv","X6918328","6HU1"
-4.323,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HU1.pdb_ligand_vina_out_score.csv","X6918328","6HU1"
-4.254,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HU1.pdb_ligand_vina_out_score.csv","X6918328","6HU1"
-4.202,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HU1.pdb_ligand_vina_out_score.csv","X6918328","6HU1"
-4.12,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HU1.pdb_ligand_vina_out_score.csv","X6918328","6HU1"
-3.924,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HU1.pdb_ligand_vina_out_score.csv","X6918328","6HU1"
-3.834,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HU1.pdb_ligand_vina_out_score.csv","X6918328","6HU1"
-3.644,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HU1.pdb_ligand_vina_out_score.csv","X6918328","6HU1"
-3.988,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HU2.pdb_ligand_vina_out_score.csv","X6918328","6HU2"
-3.781,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HU2.pdb_ligand_vina_out_score.csv","X6918328","6HU2"
-3.777,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HU2.pdb_ligand_vina_out_score.csv","X6918328","6HU2"
-3.682,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HU2.pdb_ligand_vina_out_score.csv","X6918328","6HU2"
-3.665,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HU2.pdb_ligand_vina_out_score.csv","X6918328","6HU2"
-3.551,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HU2.pdb_ligand_vina_out_score.csv","X6918328","6HU2"
-3.525,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HU2.pdb_ligand_vina_out_score.csv","X6918328","6HU2"
-3.42,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HU2.pdb_ligand_vina_out_score.csv","X6918328","6HU2"
-3.395,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HU2.pdb_ligand_vina_out_score.csv","X6918328","6HU2"
-4.42,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HU3.pdb_ligand_vina_out_score.csv","X6918328","6HU3"
-4.326,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HU3.pdb_ligand_vina_out_score.csv","X6918328","6HU3"
-4.325,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HU3.pdb_ligand_vina_out_score.csv","X6918328","6HU3"
-4.279,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HU3.pdb_ligand_vina_out_score.csv","X6918328","6HU3"
-4.274,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HU3.pdb_ligand_vina_out_score.csv","X6918328","6HU3"
-4.226,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HU3.pdb_ligand_vina_out_score.csv","X6918328","6HU3"
-4.21,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HU3.pdb_ligand_vina_out_score.csv","X6918328","6HU3"
-4.159,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HU3.pdb_ligand_vina_out_score.csv","X6918328","6HU3"
-4.018,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HU3.pdb_ligand_vina_out_score.csv","X6918328","6HU3"
-1.975,"Model_1","output/Docking_Vina/results_Vina_X6918328_6PYE.pdb_ligand_vina_out_score.csv","X6918328","6PYE"
-1.939,"Model_2","output/Docking_Vina/results_Vina_X6918328_6PYE.pdb_ligand_vina_out_score.csv","X6918328","6PYE"
-1.845,"Model_3","output/Docking_Vina/results_Vina_X6918328_6PYE.pdb_ligand_vina_out_score.csv","X6918328","6PYE"
-1.472,"Model_4","output/Docking_Vina/results_Vina_X6918328_6PYE.pdb_ligand_vina_out_score.csv","X6918328","6PYE"
-1.19,"Model_5","output/Docking_Vina/results_Vina_X6918328_6PYE.pdb_ligand_vina_out_score.csv","X6918328","6PYE"
0.424,"Model_6","output/Docking_Vina/results_Vina_X6918328_6PYE.pdb_ligand_vina_out_score.csv","X6918328","6PYE"
0.999,"Model_7","output/Docking_Vina/results_Vina_X6918328_6PYE.pdb_ligand_vina_out_score.csv","X6918328","6PYE"
-4.547,"Model_1","output/Docking_Vina/results_Vina_X6918328_6UO2.pdb_ligand_vina_out_score.csv","X6918328","6UO2"
-4.213,"Model_2","output/Docking_Vina/results_Vina_X6918328_6UO2.pdb_ligand_vina_out_score.csv","X6918328","6UO2"
-4.204,"Model_3","output/Docking_Vina/results_Vina_X6918328_6UO2.pdb_ligand_vina_out_score.csv","X6918328","6UO2"
-3.863,"Model_4","output/Docking_Vina/results_Vina_X6918328_6UO2.pdb_ligand_vina_out_score.csv","X6918328","6UO2"
-3.857,"Model_5","output/Docking_Vina/results_Vina_X6918328_6UO2.pdb_ligand_vina_out_score.csv","X6918328","6UO2"
-3.551,"Model_6","output/Docking_Vina/results_Vina_X6918328_6UO2.pdb_ligand_vina_out_score.csv","X6918328","6UO2"
-3.512,"Model_7","output/Docking_Vina/results_Vina_X6918328_6UO2.pdb_ligand_vina_out_score.csv","X6918328","6UO2"
-3.457,"Model_8","output/Docking_Vina/results_Vina_X6918328_6UO2.pdb_ligand_vina_out_score.csv","X6918328","6UO2"
-3.296,"Model_9","output/Docking_Vina/results_Vina_X6918328_6UO2.pdb_ligand_vina_out_score.csv","X6918328","6UO2"
86.227,"Model_1","output/Docking_Vina/results_Vina_X6918328_6UO3.pdb_ligand_vina_out_score.csv","X6918328","6UO3"
87.249,"Model_2","output/Docking_Vina/results_Vina_X6918328_6UO3.pdb_ligand_vina_out_score.csv","X6918328","6UO3"
87.839,"Model_3","output/Docking_Vina/results_Vina_X6918328_6UO3.pdb_ligand_vina_out_score.csv","X6918328","6UO3"
87.957,"Model_4","output/Docking_Vina/results_Vina_X6918328_6UO3.pdb_ligand_vina_out_score.csv","X6918328","6UO3"
88.493,"Model_5","output/Docking_Vina/results_Vina_X6918328_6UO3.pdb_ligand_vina_out_score.csv","X6918328","6UO3"
88.523,"Model_6","output/Docking_Vina/results_Vina_X6918328_6UO3.pdb_ligand_vina_out_score.csv","X6918328","6UO3"
88.541,"Model_7","output/Docking_Vina/results_Vina_X6918328_6UO3.pdb_ligand_vina_out_score.csv","X6918328","6UO3"
88.895,"Model_8","output/Docking_Vina/results_Vina_X6918328_6UO3.pdb_ligand_vina_out_score.csv","X6918328","6UO3"
83.054,"Model_1","output/Docking_Vina/results_Vina_X6918328_6UO7.pdb_ligand_vina_out_score.csv","X6918328","6UO7"
84.792,"Model_2","output/Docking_Vina/results_Vina_X6918328_6UO7.pdb_ligand_vina_out_score.csv","X6918328","6UO7"
85.704,"Model_3","output/Docking_Vina/results_Vina_X6918328_6UO7.pdb_ligand_vina_out_score.csv","X6918328","6UO7"
87.466,"Model_1","output/Docking_Vina/results_Vina_X6918328_6UOC.pdb_ligand_vina_out_score.csv","X6918328","6UOC"
87.638,"Model_2","output/Docking_Vina/results_Vina_X6918328_6UOC.pdb_ligand_vina_out_score.csv","X6918328","6UOC"
89.795,"Model_3","output/Docking_Vina/results_Vina_X6918328_6UOC.pdb_ligand_vina_out_score.csv","X6918328","6UOC"
90.127,"Model_4","output/Docking_Vina/results_Vina_X6918328_6UOC.pdb_ligand_vina_out_score.csv","X6918328","6UOC"
90.157,"Model_5","output/Docking_Vina/results_Vina_X6918328_6UOC.pdb_ligand_vina_out_score.csv","X6918328","6UOC"
90.23,"Model_6","output/Docking_Vina/results_Vina_X6918328_6UOC.pdb_ligand_vina_out_score.csv","X6918328","6UOC"
-4.382,"Model_1","output/Docking_Vina/results_Vina_X6918328_6V79.pdb_ligand_vina_out_score.csv","X6918328","6V79"
-3.164,"Model_2","output/Docking_Vina/results_Vina_X6918328_6V79.pdb_ligand_vina_out_score.csv","X6918328","6V79"
62.092,"Model_1","output/Docking_Vina/results_Vina_X6918328_6V7A.pdb_ligand_vina_out_score.csv","X6918328","6V7A"
62.618,"Model_2","output/Docking_Vina/results_Vina_X6918328_6V7A.pdb_ligand_vina_out_score.csv","X6918328","6V7A"
65.014,"Model_3","output/Docking_Vina/results_Vina_X6918328_6V7A.pdb_ligand_vina_out_score.csv","X6918328","6V7A"
-4.896,"Model_1","output/Docking_Vina/results_Vina_X6918328_6VNR.pdb_ligand_vina_out_score.csv","X6918328","6VNR"
-4.228,"Model_2","output/Docking_Vina/results_Vina_X6918328_6VNR.pdb_ligand_vina_out_score.csv","X6918328","6VNR"
-3.255,"Model_3","output/Docking_Vina/results_Vina_X6918328_6VNR.pdb_ligand_vina_out_score.csv","X6918328","6VNR"
-2.402,"Model_4","output/Docking_Vina/results_Vina_X6918328_6VNR.pdb_ligand_vina_out_score.csv","X6918328","6VNR"
-1.953,"Model_5","output/Docking_Vina/results_Vina_X6918328_6VNR.pdb_ligand_vina_out_score.csv","X6918328","6VNR"
79.879,"Model_1","output/Docking_Vina/results_Vina_X6918328_7P2S.pdb_ligand_vina_out_score.csv","X6918328","7P2S"
81.634,"Model_2","output/Docking_Vina/results_Vina_X6918328_7P2S.pdb_ligand_vina_out_score.csv","X6918328","7P2S"
82.482,"Model_3","output/Docking_Vina/results_Vina_X6918328_7P2S.pdb_ligand_vina_out_score.csv","X6918328","7P2S"
82.673,"Model_4","output/Docking_Vina/results_Vina_X6918328_7P2S.pdb_ligand_vina_out_score.csv","X6918328","7P2S"
82.838,"Model_5","output/Docking_Vina/results_Vina_X6918328_7P2S.pdb_ligand_vina_out_score.csv","X6918328","7P2S"
78.138,"Model_1","output/Docking_Vina/results_Vina_X6918328_7UK2.pdb_ligand_vina_out_score.csv","X6918328","7UK2"
78.411,"Model_2","output/Docking_Vina/results_Vina_X6918328_7UK2.pdb_ligand_vina_out_score.csv","X6918328","7UK2"
78.442,"Model_3","output/Docking_Vina/results_Vina_X6918328_7UK2.pdb_ligand_vina_out_score.csv","X6918328","7UK2"
79.215,"Model_4","output/Docking_Vina/results_Vina_X6918328_7UK2.pdb_ligand_vina_out_score.csv","X6918328","7UK2"
79.232,"Model_5","output/Docking_Vina/results_Vina_X6918328_7UK2.pdb_ligand_vina_out_score.csv","X6918328","7UK2"
79.344,"Model_6","output/Docking_Vina/results_Vina_X6918328_7UK2.pdb_ligand_vina_out_score.csv","X6918328","7UK2"
-6.801,"Model_1","output/Docking_Vina/results_Vina_X6918328_7ZZO.pdb_ligand_vina_out_score.csv","X6918328","7ZZO"
-6.704,"Model_2","output/Docking_Vina/results_Vina_X6918328_7ZZO.pdb_ligand_vina_out_score.csv","X6918328","7ZZO"
-6.583,"Model_3","output/Docking_Vina/results_Vina_X6918328_7ZZO.pdb_ligand_vina_out_score.csv","X6918328","7ZZO"
-6.407,"Model_4","output/Docking_Vina/results_Vina_X6918328_7ZZO.pdb_ligand_vina_out_score.csv","X6918328","7ZZO"
-6.382,"Model_5","output/Docking_Vina/results_Vina_X6918328_7ZZO.pdb_ligand_vina_out_score.csv","X6918328","7ZZO"
-6.365,"Model_6","output/Docking_Vina/results_Vina_X6918328_7ZZO.pdb_ligand_vina_out_score.csv","X6918328","7ZZO"
-6.292,"Model_7","output/Docking_Vina/results_Vina_X6918328_7ZZO.pdb_ligand_vina_out_score.csv","X6918328","7ZZO"
-6.221,"Model_8","output/Docking_Vina/results_Vina_X6918328_7ZZO.pdb_ligand_vina_out_score.csv","X6918328","7ZZO"
-6.073,"Model_9","output/Docking_Vina/results_Vina_X6918328_7ZZO.pdb_ligand_vina_out_score.csv","X6918328","7ZZO"
-5.682,"Model_1","output/Docking_Vina/results_Vina_X6918328_7ZZP.pdb_ligand_vina_out_score.csv","X6918328","7ZZP"
-5.652,"Model_2","output/Docking_Vina/results_Vina_X6918328_7ZZP.pdb_ligand_vina_out_score.csv","X6918328","7ZZP"
-5.581,"Model_3","output/Docking_Vina/results_Vina_X6918328_7ZZP.pdb_ligand_vina_out_score.csv","X6918328","7ZZP"
-5.55,"Model_4","output/Docking_Vina/results_Vina_X6918328_7ZZP.pdb_ligand_vina_out_score.csv","X6918328","7ZZP"
-5.526,"Model_5","output/Docking_Vina/results_Vina_X6918328_7ZZP.pdb_ligand_vina_out_score.csv","X6918328","7ZZP"
-5.523,"Model_6","output/Docking_Vina/results_Vina_X6918328_7ZZP.pdb_ligand_vina_out_score.csv","X6918328","7ZZP"
-5.408,"Model_7","output/Docking_Vina/results_Vina_X6918328_7ZZP.pdb_ligand_vina_out_score.csv","X6918328","7ZZP"
-5.276,"Model_8","output/Docking_Vina/results_Vina_X6918328_7ZZP.pdb_ligand_vina_out_score.csv","X6918328","7ZZP"
-5.21,"Model_9","output/Docking_Vina/results_Vina_X6918328_7ZZP.pdb_ligand_vina_out_score.csv","X6918328","7ZZP"
-6.25,"Model_1","output/Docking_Vina/results_Vina_X6918328_7ZZR.pdb_ligand_vina_out_score.csv","X6918328","7ZZR"
-5.901,"Model_2","output/Docking_Vina/results_Vina_X6918328_7ZZR.pdb_ligand_vina_out_score.csv","X6918328","7ZZR"
-5.827,"Model_3","output/Docking_Vina/results_Vina_X6918328_7ZZR.pdb_ligand_vina_out_score.csv","X6918328","7ZZR"
-5.755,"Model_4","output/Docking_Vina/results_Vina_X6918328_7ZZR.pdb_ligand_vina_out_score.csv","X6918328","7ZZR"
-5.738,"Model_5","output/Docking_Vina/results_Vina_X6918328_7ZZR.pdb_ligand_vina_out_score.csv","X6918328","7ZZR"
-5.727,"Model_6","output/Docking_Vina/results_Vina_X6918328_7ZZR.pdb_ligand_vina_out_score.csv","X6918328","7ZZR"
-5.702,"Model_7","output/Docking_Vina/results_Vina_X6918328_7ZZR.pdb_ligand_vina_out_score.csv","X6918328","7ZZR"
-5.644,"Model_8","output/Docking_Vina/results_Vina_X6918328_7ZZR.pdb_ligand_vina_out_score.csv","X6918328","7ZZR"
-5.622,"Model_9","output/Docking_Vina/results_Vina_X6918328_7ZZR.pdb_ligand_vina_out_score.csv","X6918328","7ZZR"
-6.281,"Model_1","output/Docking_Vina/results_Vina_X6918328_7ZZS.pdb_ligand_vina_out_score.csv","X6918328","7ZZS"
-6.189,"Model_2","output/Docking_Vina/results_Vina_X6918328_7ZZS.pdb_ligand_vina_out_score.csv","X6918328","7ZZS"
-6.017,"Model_3","output/Docking_Vina/results_Vina_X6918328_7ZZS.pdb_ligand_vina_out_score.csv","X6918328","7ZZS"
-5.857,"Model_4","output/Docking_Vina/results_Vina_X6918328_7ZZS.pdb_ligand_vina_out_score.csv","X6918328","7ZZS"
-5.793,"Model_5","output/Docking_Vina/results_Vina_X6918328_7ZZS.pdb_ligand_vina_out_score.csv","X6918328","7ZZS"
-5.706,"Model_6","output/Docking_Vina/results_Vina_X6918328_7ZZS.pdb_ligand_vina_out_score.csv","X6918328","7ZZS"
-5.689,"Model_7","output/Docking_Vina/results_Vina_X6918328_7ZZS.pdb_ligand_vina_out_score.csv","X6918328","7ZZS"
-5.562,"Model_8","output/Docking_Vina/results_Vina_X6918328_7ZZS.pdb_ligand_vina_out_score.csv","X6918328","7ZZS"
-5.499,"Model_9","output/Docking_Vina/results_Vina_X6918328_7ZZS.pdb_ligand_vina_out_score.csv","X6918328","7ZZS"
-6.655,"Model_1","output/Docking_Vina/results_Vina_X6918328_7ZZT.pdb_ligand_vina_out_score.csv","X6918328","7ZZT"
-6.374,"Model_2","output/Docking_Vina/results_Vina_X6918328_7ZZT.pdb_ligand_vina_out_score.csv","X6918328","7ZZT"
-6.195,"Model_3","output/Docking_Vina/results_Vina_X6918328_7ZZT.pdb_ligand_vina_out_score.csv","X6918328","7ZZT"
-6.144,"Model_4","output/Docking_Vina/results_Vina_X6918328_7ZZT.pdb_ligand_vina_out_score.csv","X6918328","7ZZT"
-6.144,"Model_5","output/Docking_Vina/results_Vina_X6918328_7ZZT.pdb_ligand_vina_out_score.csv","X6918328","7ZZT"
-6.017,"Model_6","output/Docking_Vina/results_Vina_X6918328_7ZZT.pdb_ligand_vina_out_score.csv","X6918328","7ZZT"
-6.003,"Model_7","output/Docking_Vina/results_Vina_X6918328_7ZZT.pdb_ligand_vina_out_score.csv","X6918328","7ZZT"
-5.958,"Model_8","output/Docking_Vina/results_Vina_X6918328_7ZZT.pdb_ligand_vina_out_score.csv","X6918328","7ZZT"
-5.777,"Model_9","output/Docking_Vina/results_Vina_X6918328_7ZZT.pdb_ligand_vina_out_score.csv","X6918328","7ZZT"
-5.968,"Model_1","output/Docking_Vina/results_Vina_X6918328_7ZZU.pdb_ligand_vina_out_score.csv","X6918328","7ZZU"
-5.854,"Model_2","output/Docking_Vina/results_Vina_X6918328_7ZZU.pdb_ligand_vina_out_score.csv","X6918328","7ZZU"
-5.792,"Model_3","output/Docking_Vina/results_Vina_X6918328_7ZZU.pdb_ligand_vina_out_score.csv","X6918328","7ZZU"
-5.631,"Model_4","output/Docking_Vina/results_Vina_X6918328_7ZZU.pdb_ligand_vina_out_score.csv","X6918328","7ZZU"
-5.62,"Model_5","output/Docking_Vina/results_Vina_X6918328_7ZZU.pdb_ligand_vina_out_score.csv","X6918328","7ZZU"
-5.509,"Model_6","output/Docking_Vina/results_Vina_X6918328_7ZZU.pdb_ligand_vina_out_score.csv","X6918328","7ZZU"
-5.497,"Model_7","output/Docking_Vina/results_Vina_X6918328_7ZZU.pdb_ligand_vina_out_score.csv","X6918328","7ZZU"
-5.49,"Model_8","output/Docking_Vina/results_Vina_X6918328_7ZZU.pdb_ligand_vina_out_score.csv","X6918328","7ZZU"
-5.347,"Model_9","output/Docking_Vina/results_Vina_X6918328_7ZZU.pdb_ligand_vina_out_score.csv","X6918328","7ZZU"
-6.657,"Model_1","output/Docking_Vina/results_Vina_X6918328_7ZZW.pdb_ligand_vina_out_score.csv","X6918328","7ZZW"
-6.61,"Model_2","output/Docking_Vina/results_Vina_X6918328_7ZZW.pdb_ligand_vina_out_score.csv","X6918328","7ZZW"
-6.603,"Model_3","output/Docking_Vina/results_Vina_X6918328_7ZZW.pdb_ligand_vina_out_score.csv","X6918328","7ZZW"
-6.591,"Model_4","output/Docking_Vina/results_Vina_X6918328_7ZZW.pdb_ligand_vina_out_score.csv","X6918328","7ZZW"
-6.421,"Model_5","output/Docking_Vina/results_Vina_X6918328_7ZZW.pdb_ligand_vina_out_score.csv","X6918328","7ZZW"
-6.406,"Model_6","output/Docking_Vina/results_Vina_X6918328_7ZZW.pdb_ligand_vina_out_score.csv","X6918328","7ZZW"
-6.401,"Model_7","output/Docking_Vina/results_Vina_X6918328_7ZZW.pdb_ligand_vina_out_score.csv","X6918328","7ZZW"
-6.193,"Model_8","output/Docking_Vina/results_Vina_X6918328_7ZZW.pdb_ligand_vina_out_score.csv","X6918328","7ZZW"
-6.121,"Model_9","output/Docking_Vina/results_Vina_X6918328_7ZZW.pdb_ligand_vina_out_score.csv","X6918328","7ZZW"
-7.298,"Model_1","output/Docking_Vina/results_Vina_X6918328_8A0B.pdb_ligand_vina_out_score.csv","X6918328","8A0B"
-7.127,"Model_2","output/Docking_Vina/results_Vina_X6918328_8A0B.pdb_ligand_vina_out_score.csv","X6918328","8A0B"
-7.115,"Model_3","output/Docking_Vina/results_Vina_X6918328_8A0B.pdb_ligand_vina_out_score.csv","X6918328","8A0B"
-6.992,"Model_4","output/Docking_Vina/results_Vina_X6918328_8A0B.pdb_ligand_vina_out_score.csv","X6918328","8A0B"
-6.984,"Model_5","output/Docking_Vina/results_Vina_X6918328_8A0B.pdb_ligand_vina_out_score.csv","X6918328","8A0B"
