"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0007044","cell-substrate junction assembly","14/835","96/18888",0.145833333333333,3.29880239520958,4.85624727479827,8.02904512501543e-05,0.000263571271904957,0.000103297656579146,"5728/596/7422/6714/3791/2335/5747/4088/7057/5879/3690/2185/1845/5786",14
"BP","GO:0042982","amyloid precursor protein metabolic process","14/835","96/18888",0.145833333333333,3.29880239520958,4.85624727479827,8.02904512501543e-05,0.000263571271904957,0.000103297656579146,"7124/3458/836/5970/4915/348/4067/6667/1191/43/5663/23621/1139/6646",14
"BP","GO:0050852","T cell receptor signaling pathway","18/835","146/18888",0.123287671232877,2.78881141825937,4.66641174307277,8.04880488569762e-05,0.000263912876060382,0.000103431536529256,"5290/5594/50943/5970/5788/695/5293/100/3932/5663/5777/5771/2355/3783/1845/7805/785/784",18
"BP","GO:0098656","monoatomic anion transmembrane transport","18/835","146/18888",0.123287671232877,2.78881141825937,4.66641174307277,8.04880488569762e-05,0.000263912876060382,0.000103431536529256,"5243/4363/1080/7351/55107/10257/1364/2561/1244/8714/2563/2556/8542/57468/56923/2558/55879/2560",18
"BP","GO:0048705","skeletal system morphogenesis","24/835","229/18888",0.104803493449782,2.3706926757838,4.48811201734973,8.25609148693762e-05,0.000270552405695639,0.000106033670848193,"1499/2260/4313/5914/8313/1432/5915/1277/4088/6935/7291/860/4322/6899/5663/3373/1386/659/4057/5916/2355/249/162466/56603",24
"BP","GO:0010639","negative regulation of organelle organization","33/835","365/18888",0.0904109589041096,2.04512837339021,4.33621137049149,8.43169958038484e-05,0.000276146725084803,0.000108226171111516,"7157/5290/207/672/4233/406991/5468/2475/6714/5295/3082/598/142/5580/7153/5347/7037/9212/1191/891/7082/7515/6622/10013/3375/3178/9353/2934/4133/2395/80351/9100/10193",33
"BP","GO:0006814","sodium ion transport","25/835","244/18888",0.102459016393443,2.31765976244233,4.4553177895138,8.54883745197088e-05,0.000279820706157028,0.000109666061097758,"207/1906/4846/1909/6530/6532/5581/6531/476/6329/1815/6335/6331/7402/6323/6330/23171/6324/6334/6546/5025/6543/6535/5446/6328",25
"BP","GO:0001991","regulation of systemic arterial blood pressure by circulatory renin-angiotensin","6/835","18/18888",0.333333333333333,7.54011976047904,5.97016096213738,8.6134654621918e-05,0.000280633866068986,0.000109984751039656,"1636/1312/59272/2149/186/56670",6
"BP","GO:0002830","positive regulation of type 2 immune response","6/835","18/18888",0.333333333333333,7.54011976047904,5.97016096213738,8.6134654621918e-05,0.000280633866068986,0.000109984751039656,"3569/3565/5914/942/114548/5590",6
"BP","GO:0010522","regulation of calcium ion transport into cytosol","6/835","18/18888",0.333333333333333,7.54011976047904,5.97016096213738,8.6134654621918e-05,0.000280633866068986,0.000109984751039656,"596/581/857/2902/5319/5025",6
"BP","GO:0010544","negative regulation of platelet activation","6/835","18/18888",0.333333333333333,7.54011976047904,5.97016096213738,8.6134654621918e-05,0.000280633866068986,0.000109984751039656,"348/5580/7056/2147/4846/239",6
"BP","GO:0010755","regulation of plasminogen activation","6/835","18/18888",0.333333333333333,7.54011976047904,5.97016096213738,8.6134654621918e-05,0.000280633866068986,0.000109984751039656,"5054/7057/5328/5327/2023/2161",6
"BP","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway","6/835","18/18888",0.333333333333333,7.54011976047904,5.97016096213738,8.6134654621918e-05,0.000280633866068986,0.000109984751039656,"3091/3553/3690/7448/5579/4504",6
"BP","GO:0034384","high-density lipoprotein particle clearance","6/835","18/18888",0.333333333333333,7.54011976047904,5.97016096213738,8.6134654621918e-05,0.000280633866068986,0.000109984751039656,"348/3949/335/345/336/55937",6
"BP","GO:0044539","long-chain fatty acid import into cell","6/835","18/18888",0.333333333333333,7.54011976047904,5.97016096213738,8.6134654621918e-05,0.000280633866068986,0.000109984751039656,"207/6513/7057/6198/948/2170",6
"BP","GO:0031333","negative regulation of protein-containing complex assembly","18/835","147/18888",0.122448979591837,2.76983991201271,4.63282940673978,8.80088369239251e-05,0.000286574649025799,0.000112313035731871,"6714/5894/2932/5580/3309/3146/329/1191/6622/10013/11315/5590/3375/9353/2934/4133/22933/3297",18
"BP","GO:0003176","aortic valve development","9/835","43/18888",0.209302325581395,4.73449380309149,5.27251637048594,8.98489783348607e-05,0.000292229270745602,0.000114529169410916,"5925/7040/8313/7291/4846/650/659/9353/11096",9
"BP","GO:0045622","regulation of T-helper cell differentiation","9/835","43/18888",0.209302325581395,4.73449380309149,5.27251637048594,8.98489783348607e-05,0.000292229270745602,0.000114529169410916,"406991/3558/50943/5914/3718/942/114548/5590/3726",9
"BP","GO:0051881","regulation of mitochondrial membrane potential","12/835","74/18888",0.162162162162162,3.66816636996278,4.94581916126591,9.04031223478277e-05,0.000293693045140352,0.00011510284522788,"596/6714/3791/213/581/598/142/6647/7351/11315/135/7442",12
"BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade","12/835","74/18888",0.162162162162162,3.66816636996278,4.94581916126591,9.04031223478277e-05,0.000293693045140352,0.00011510284522788,"406991/7099/5788/9370/4067/2950/59272/2852/5771/5770/23410/1845",12
"BP","GO:0046320","regulation of fatty acid oxidation","8/835","34/18888",0.235294117647059,5.32243747798521,5.42520888204313,9.19203202139299e-05,0.000297935879935213,0.000116765677783166,"207/7291/5465/10891/8647/1374/5166/2170",8
"BP","GO:0090075","relaxation of muscle","8/835","34/18888",0.235294117647059,5.32243747798521,5.42520888204313,9.19203202139299e-05,0.000297935879935213,0.000116765677783166,"5290/6647/476/2934/487/2946/6546/5025",8
"BP","GO:0090183","regulation of kidney development","8/835","34/18888",0.235294117647059,5.32243747798521,5.42520888204313,9.19203202139299e-05,0.000297935879935213,0.000116765677783166,"5979/4609/7422/6772/9370/5076/183/186",8
"BP","GO:1901797","negative regulation of signal transduction by p53 class mediator","8/835","34/18888",0.235294117647059,5.32243747798521,5.42520888204313,9.19203202139299e-05,0.000297935879935213,0.000116765677783166,"4193/406991/596/23411/7291/23028/4282/624",8
"BP","GO:0038084","vascular endothelial growth factor signaling pathway","10/835","53/18888",0.188679245283019,4.26799231725229,5.12372941165898,9.34966219978564e-05,0.000302697325263284,0.00011863176182474,"5290/406991/7422/3791/5970/5293/2322/5291/3315/7498",10
"BP","GO:1902930","regulation of alcohol biosynthetic process","10/835","53/18888",0.188679245283019,4.26799231725229,5.12372941165898,9.34966219978564e-05,0.000302697325263284,0.00011863176182474,"4790/348/6647/650/6622/6720/1594/2852/5562/5341",10
"BP","GO:0030218","erythrocyte differentiation","17/835","135/18888",0.125925925925926,2.84848968729208,4.63552124954306,9.6648551706023e-05,0.000312722349356128,0.000122560723765303,"5925/6774/3091/7422/6772/836/3717/1021/1432/4067/6777/2539/10013/5771/2235/4891/51327",17
"BP","GO:1901873","regulation of post-translational protein modification","25/835","246/18888",0.101626016260163,2.29881700014605,4.40980416189538,9.74839731025686e-05,0.000315244733649166,0.000123549285168751,"5728/207/1499/3091/5970/2932/3320/857/330/331/8312/3309/5347/1958/329/9759/8841/23028/11315/8877/5581/10016/55869/10196/7805",25
"BP","GO:0035902","response to immobilization stress","7/835","26/18888",0.269230769230769,6.09009672961769,5.58558771242655,0.000101176637196525,0.000325971276533911,0.000127753183170159,"4193/2353/1392/1543/2185/10013/51228",7
"BP","GO:1903319","positive regulation of protein maturation","7/835","26/18888",0.269230769230769,6.09009672961769,5.58558771242655,0.000101176637196525,0.000325971276533911,0.000127753183170159,"6714/2023/4627/2934/2161/7036/3818",7
"BP","GO:1904353","regulation of telomere capping","7/835","26/18888",0.269230769230769,6.09009672961769,5.58558771242655,0.000101176637196525,0.000325971276533911,0.000127753183170159,"5594/5595/9212/7515/7874/4751/80351",7
"BP","GO:2000773","negative regulation of cellular senescence","7/835","26/18888",0.269230769230769,6.09009672961769,5.58558771242655,0.000101176637196525,0.000325971276533911,0.000127753183170159,"5728/7015/1021/23411/7291/4282/51548",7
"BP","GO:0014854","response to inactivity","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"5290/3586/9759/847/6331",5
"BP","GO:0030397","membrane disassembly","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"5578/5347/5579/10783/7443",5
"BP","GO:0031392","regulation of prostaglandin biosynthetic process","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"3553/5743/23411/406921/2171",5
"BP","GO:0032782","bile acid secretion","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"7124/5562/8647/1066/54659",5
"BP","GO:0035812","renal sodium excretion","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"1906/1312/183/185/4881",5
"BP","GO:0038003","G protein-coupled opioid receptor signaling pathway","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"3690/4988/10280/4986/4987",5
"BP","GO:0042363","fat-soluble vitamin catabolic process","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"1576/1594/340665/1592/56603",5
"BP","GO:0042416","dopamine biosynthetic process","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"6622/11315/4929/6531/217",5
"BP","GO:0048012","hepatocyte growth factor receptor signaling pathway","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"4233/3082/5879/5771/5770",5
"BP","GO:0048548","regulation of pinocytosis","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"857/558/7376/10062/5538",5
"BP","GO:0070561","vitamin D receptor signaling pathway","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"7421/6256/6257/1594/5292",5
"BP","GO:0090153","regulation of sphingolipid biosynthetic process","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"5580/8877/5562/23410/339221",5
"BP","GO:0106014","regulation of inflammatory response to wounding","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"406991/6774/3605/240/5777",5
"BP","GO:2000303","regulation of ceramide biosynthetic process","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"5580/8877/5562/23410/339221",5
"BP","GO:2001267","regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","5/835","12/18888",0.416666666666667,9.4251497005988,6.2786070275297,0.000101898517066422,0.000325971276533911,0.000127753183170159,"355/4318/3717/11315/2934",5
"BP","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","11/835","64/18888",0.171875,3.88787425149701,4.97693931462465,0.000102624291765926,0.000327735641446021,0.000128444665058357,"841/9370/331/2950/6850/335/9971/834/8877/5771/7805",11
"BP","GO:0034142","toll-like receptor 4 signaling pathway","11/835","64/18888",0.171875,3.88787425149701,4.97693931462465,0.000102624291765926,0.000327735641446021,0.000128444665058357,"5295/5970/4792/7099/4067/1147/29110/5581/4057/10062/23643",11
"BP","GO:0043124","negative regulation of canonical NF-kappaB signal transduction","11/835","64/18888",0.171875,3.88787425149701,4.97693931462465,0.000102624291765926,0.000327735641446021,0.000128444665058357,"2099/6772/841/4792/9370/3065/23411/2950/9971/6095/9100",11
"BP","GO:0071675","regulation of mononuclear cell migration","16/835","123/18888",0.130081300813008,2.94248576018694,4.64821440197079,0.000104308723914317,0.000332926543579463,0.00013047905986186,"7124/207/5594/6347/5747/5595/3627/5054/7057/4067/3146/351/3690/2185/9353/6278",16
"BP","GO:0021762","substantia nigra development","9/835","44/18888",0.204545454545455,4.62689167120305,5.17993620926255,0.000108567638792077,0.000345737689449037,0.000135499946003419,"2247/3309/6271/2539/4129/1152/22933/801/1340",9
"BP","GO:0045840","positive regulation of mitotic nuclear division","9/835","44/18888",0.204545454545455,4.62689167120305,5.17993620926255,0.000108567638792077,0.000345737689449037,0.000135499946003419,"7124/5925/3553/1950/3630/3552/3643/1906/8877",9
"BP","GO:0071604","transforming growth factor beta production","9/835","44/18888",0.204545454545455,4.62689167120305,5.17993620926255,0.000108567638792077,0.000345737689449037,0.000135499946003419,"3091/5743/50943/2335/4088/7057/3685/1386/183",9
"BP","GO:1905521","regulation of macrophage migration","9/835","44/18888",0.204545454545455,4.62689167120305,5.17993620926255,0.000108567638792077,0.000345737689449037,0.000135499946003419,"5594/5747/5595/7057/1588/2185/4282/727/5025",9
"BP","GO:0010656","negative regulation of muscle cell apoptotic process","10/835","54/18888",0.185185185185185,4.18895542248836,5.04689282355416,0.000110254572680774,0.000350516368246538,0.000137372784108113,"2099/406991/3480/3717/4780/1906/2185/239/3297/23408",10
"BP","GO:0046638","positive regulation of alpha-beta T cell differentiation","10/835","54/18888",0.185185185185185,4.18895542248836,5.04689282355416,0.000110254572680774,0.000350516368246538,0.000137372784108113,"3458/406991/50943/5914/6850/100/942/114548/5590/7704",10
"BP","GO:0086009","membrane repolarization","10/835","54/18888",0.185185185185185,4.18895542248836,5.04689282355416,0.000110254572680774,0.000350516368246538,0.000137372784108113,"857/476/776/6331/3736/6330/6324/3751/3752/784",10
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","14/835","99/18888",0.141414141414141,3.19883868626384,4.71747025213711,0.000112814259516424,0.000358452064443231,0.000140482906142725,"207/1956/7015/4193/5925/595/1019/894/898/351/983/891/1543/3373",14
"BP","GO:0035107","appendage morphogenesis","18/835","150/18888",0.12,2.71444311377246,4.53374540671374,0.000114418554590204,0.000362624551808436,0.000142118168452675,"1499/2260/581/1387/5915/3065/7291/860/10018/51176/3066/5663/5916/7704/6299/775/8854/56603",18
"BP","GO:0035108","limb morphogenesis","18/835","150/18888",0.12,2.71444311377246,4.53374540671374,0.000114418554590204,0.000362624551808436,0.000142118168452675,"1499/2260/581/1387/5915/3065/7291/860/10018/51176/3066/5663/5916/7704/6299/775/8854/56603",18
"BP","GO:0030224","monocyte differentiation","8/835","35/18888",0.228571428571429,5.17036783575706,5.31090077732117,0.000114577277312501,0.000362624551808436,0.000142118168452675,"4609/5468/7422/1021/1437/2194/4627/4495",8
"BP","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","8/835","35/18888",0.228571428571429,5.17036783575706,5.31090077732117,0.000114577277312501,0.000362624551808436,0.000142118168452675,"3091/3553/3690/7448/5579/5770/10016/4504",8
"BP","GO:0045577","regulation of B cell differentiation","8/835","35/18888",0.228571428571429,5.17036783575706,5.31090077732117,0.000114577277312501,0.000362624551808436,0.000142118168452675,"3586/3558/695/6850/6777/7494/5777/1378",8
"BP","GO:0046825","regulation of protein export from nucleus","8/835","35/18888",0.228571428571429,5.17036783575706,5.31090077732117,0.000114577277312501,0.000362624551808436,0.000142118168452675,"4193/3553/5781/2932/3429/7295/11315/51548",8
"BP","GO:0099171","presynaptic modulation of chemical synaptic transmission","8/835","35/18888",0.228571428571429,5.17036783575706,5.31090077732117,0.000114577277312501,0.000362624551808436,0.000142118168452675,"2932/5579/135/23621/140/116443/1812/2898",8
"BP","GO:0016311","dephosphorylation","29/835","309/18888",0.0938511326860841,2.12294634032905,4.28032862262637,0.000116921461482525,0.000369836214767874,0.000144944530667208,"5728/7124/3458/7040/2475/6714/5781/2932/5788/5580/650/5777/5771/5770/251/5792/5341/9891/248/249/186/801/2053/5802/134/1845/5786/5791/5778",29
